Airport	Sentiment
Sibiu International Airport	5.978814054834056
General Leobardo C. Ruiz International Airport	5.979103196248197
Don Miguel Hidalgo Y Costilla International Airport	5.979270685425686
General José María Yáñez International Airport	5.979270685425686
Sintra Airport	5.97972127705628
Tancos Airbase	5.97972127705628
Bangoka International Airport	5.980660533910534
Cranfield Airport	5.9808328144078144
Sheffield City Heliport	5.981079242979243
North Weald Airport	5.98261067155067
Cranbrook/Canadian Rockies International Airport	5.983269812964814
Edmonton City Centre (Blatchford Field) Airport	5.983269812964814
Saskatoon John G. Diefenbaker International Airport	5.983269812964814
Medicine Hat Airport	5.983269812964814
Fort St John Airport	5.983269812964814
Manuel Márquez de León International Airport	5.983438196248196
Loreto International Airport	5.983438196248196
RAF Lakenheath	5.9836297985348
RAF Mildenhall	5.9836297985348
Vila Real Airport	5.98363238816739
Viseu Airport	5.98363238816739
Mostar International Airport	5.98363238816739
Sarajevo International Airport	5.98363238816739
Arad International Airport	5.98363238816739
Bacău Airport	5.98363238816739
Tautii Magheraus Airport	5.98363238816739
Băneasa International Airport	5.98363238816739
Mihail Kogălniceanu International Airport	5.98363238816739
Tsuiki Air Field	5.985884754689755
Amami Airport	5.985884754689755
Okierabu Airport	5.985884754689755
Tokunoshima Airport	5.985884754689755
Fukui Airport	5.985884754689755
Exeter International Airport	5.985954242979243
Kitakyūshū Airport	5.986009754689754
Kumamoto Airport	5.986009754689754
Nagasaki Airport	5.986009754689754
Kanoya Airport	5.986009754689754
Stauning Airport	5.988206753801754
Aalborg Airport	5.988206753801754
Luxembourg-Findel International Airport	5.988206753801754
Buffalo Narrows Airport	5.98888647963148
Wiarton Airport	5.98888647963148
Petawawa Airport	5.98888647963148
Winnipeg / James Armstrong Richardson International Airport	5.98888647963148
Wabush Airport	5.98888647963148
Williams Lake Airport	5.98888647963148
Wrigley Airport	5.98888647963148
Hiroshima Airport	5.988928008658008
Okayama Airport	5.988928008658008
Izumo Airport	5.988928008658008
Hofu Airport	5.988928008658008
Gifu Airport	5.989113326118327
Hamamatsu Airport	5.989113326118327
Komatsu Airport	5.989113326118327
Oki Airport	5.989113326118327
Toyama Airport	5.989113326118327
Caransebeş Airport	5.9891540548340565
Craiova Airport	5.9891540548340565
Miho Yonago Airport	5.989399437229436
Kōchi Ryōma Airport	5.989399437229436
Matsuyama Airport	5.989399437229436
Osaka International Airport	5.989399437229436
Tottori Airport	5.989399437229436
Gjoa Haven Airport	5.989746659451658
Geraldton Greenstone Regional Airport	5.989885548340547
Îles-de-la-Madeleine Airport	5.989885548340547
Hudson Bay Airport	5.989885548340547
Dryden Regional Airport	5.989885548340547
Ulukhaktok Holman Airport	5.989885548340547
General Abelardo L. Rodríguez International Airport	5.990865974025974
General Francisco Javier Mina International Airport	5.990865974025974
Tamuin Airport	5.990865974025974
Pilanesberg International Airport	5.991205787545788
La Grande Rivière Airport	5.992565548340547
Gaspé (Michel-Pouliot) Airport	5.992565548340547
Bristol Filton Airport	5.994407576312576
Oxford (Kidlington) Airport	5.994407576312577
El Tajín National Airport	5.994595974025975
Hermanos Serdán International Airport	5.994595974025975
John C. Munro Hamilton International Airport	5.994796659451659
Montréal / Saint-Hubert Airport	5.994796659451659
Hay River / Merlyn Carter Airport	5.994796659451659
Halifax / Stanfield International Airport	5.994796659451659
Shizuhama Airport	5.994941897546897
Licenciado Benito Juarez International Airport	5.995320974025974
General Mariano Escobedo International Airport	5.995320974025974
General Rafael Buelna International Airport	5.995695974025975
Quetzalcóatl International Airport	5.995695974025975
Xoxocotlán International Airport	5.995695974025975
Waterloo Airport	5.996079776334775
Edmonton International Airport	5.996365548340546
Arviat Airport	5.996365548340546
Estevan Airport	5.996365548340546
Edson Airport	5.996365548340546
Eureka Airport	5.996365548340546
Inuvik Mike Zubko Airport	5.996365548340546
Iqaluit Airport	5.996365548340546
Fredericton Airport	5.996365548340546
Forestville Airport	5.996365548340546
Flin Flon Airport	5.996365548340546
Fort Resolution Airport	5.996365548340546
Fort Simpson Airport	5.996365548340546
Kingston Norman Rogers Airport	5.996365548340546
Ingeniero Juan Guillermo Villasana Airport	5.9980809740259735
Puerto Peñasco International Airport	5.9980809740259735
Piedras Negras International Airport	5.9980809740259735
Licenciado y General Ignacio Lopez Rayon Airport	5.9980809740259735
Licenciado Gustavo Díaz Ordaz International Airport	5.9980809740259735
Puerto Escondido International Airport	5.9980809740259735
Schefferville Airport	5.999508347763347
Kindersley Airport	5.999508347763347
Buttonville Municipal Airport	5.999508347763347
Chapleau Airport	5.999508347763347
Burwash Airport	5.999890548340549
Princeton Airport	5.999890548340549
Dease Lake Airport	5.999890548340549
Dauphin Barker Airport	5.999890548340549
Dawson Creek Airport	5.999890548340549
Moosonee Airport	5.9999461255411255
Maniwaki Airport	5.9999461255411255
Montreal International (Mirabel) Airport	5.9999461255411255
Natashquan Airport	5.9999461255411255
Ottawa / Gatineau Airport	5.9999461255411255
Matagami Airport	5.9999461255411255
Old Crow Airport	5.9999461255411255
CFB Cold Lake	5.9999461255411255
High Level Airport	5.9999461255411255
Ottawa Macdonald-Cartier International Airport	5.9999461255411255
Prince Albert Glass Field	5.9999461255411255
Peace River Airport	5.9999461255411255
Southport Airport	5.9999461255411255
Pitt Meadows Airport	5.9999461255411255
Porto Santo Airport	5.999980692640691
Lisbon Portela Airport	5.999980692640691
São Jorge Airport	6.000227121212121
Meadow Lake Airport	6.000908347763346
Lloydminster Airport	6.000908347763346
Alert Airport	6.000908347763346
Kelowna International Airport	6.000908347763346
Querétaro Intercontinental Airport	6.0011059740259745
General Lucio Blanco International Airport	6.0011059740259745
Los Cabos International Airport	6.0011059740259745
San Felipe International Airport	6.00182152958153
Ponciano Arriaga International Airport	6.00182152958153
Tlaxcala Airport	6.00182152958153
Terán Air Base	6.00182152958153
Francisco Sarabia International Airport	6.00182152958153
Angel Albino Corzo International Airport	6.00182152958153
Mbandaka Airport	6.002543311688312
Atikokan Municipal Airport	6.003451204906204
Pond Inlet Airport	6.003451204906204
St Jean Airport	6.003451204906204
Stephenville Airport	6.003451204906204
Kamloops Airport	6.003451204906204
Gbadolite Airport	6.003943311688312
Mayo Airport	6.0039683477633465
Moose Jaw Air Vice Marshal C. M. McEwen Airport	6.0039683477633465
Fort McMurray Airport	6.0039683477633465
Pickle Lake Airport	6.004912792207793
Port Menier Airport	6.004912792207793
Peterborough Airport	6.004912792207793
Prince Rupert Airport	6.004912792207793
Fort Chipewyan Airport	6.004912792207793
Castlegar/West Kootenay Regional Airport	6.005346024531025
Miramichi Airport	6.005346024531025
Charlo Airport	6.005346024531025
Tofino / Long Beach Airport	6.006312691197691
Kugaaruk Airport	6.006312691197691
Baie Comeau Airport	6.006312691197691
CFB Bagotville	6.006312691197691
Baker Lake Airport	6.006312691197691
Campbell River Airport	6.006312691197691
Brandon Municipal Airport	6.006312691197691
Cambridge Bay Airport	6.006312691197691
Nanaimo Airport	6.006312691197691
Lisala Airport	6.006963311688312
Clyde River Airport	6.007713405483406
Coral Harbour Airport	6.007713405483406
Kugluktuk Airport	6.008098405483406
Coronation Airport	6.008098405483406
Chilliwack Airport	6.008098405483406
Norwich International Airport	6.00891344932845
London Stansted Airport	6.00891344932845
Gemena Airport	6.008918311688312
Kotakoli Airport	6.008918311688312
Dawson City Airport	6.011113405483405
Halifax / CFB Shearwater Heliport	6.012512691197692
St. Anthony Airport	6.012512691197692
Muskoka Airport	6.012579458874459
Peterborough Business Airport	6.013282496947498
Cambridge Airport	6.013528925518926
RAF Lossiemouth	6.013775354090354
La Ronge Airport	6.014364257409258
Vermilion Airport	6.014364257409258
Qikiqtarjuaq Airport	6.014364257409258
Val-d'Or Airport	6.014364257409258
Kuujjuaq Airport	6.014364257409258
Norman Wells Airport	6.014364257409258
Abbotsford Airport	6.014495453990455
Whitehorse / Erik Nielsen International Airport	6.014495453990455
Calgary International Airport	6.014495453990455
Smithers Airport	6.014495453990455
Nadzab Airport	6.014983048340548
Vancouver International Airport	6.015553146298146
Port Moresby Jacksons International Airport	6.016766381673881
Wewak International Airport	6.016766381673881
Narsarsuaq Airport	6.016766381673881
Pietersburg Municipal Airport	6.017754993894994
Port St Johns Airport	6.017754993894994
Pietermaritzburg Airport	6.017754993894994
Montreal / Pierre Elliott Trudeau International Airport	6.017764257409257
Repulse Bay Airport	6.017764257409257
Hall Beach Airport	6.017764257409257
Rouyn Noranda Airport	6.017764257409257
London Airport	6.018502596847598
North Bay Airport	6.018502596847598
Adana Airport	6.0186699922299915
Sioux Lookout Airport	6.018962120657121
Pangnirtung Airport	6.018962120657121
Earlton (Timiskaming Regional) Airport	6.018962120657121
Prince George Airport	6.018962120657121
Northwest Regional Airport Terrace-Kitimat	6.018962120657121
Saint John Airport	6.020439257409257
Fort Smith Airport	6.020439257409257
Nanisivik Airport	6.020439257409257
Summerside Airport	6.020439257409257
Sachs Harbour (David Nasogaluak Jr. Saaryuaq) Airport	6.020439257409257
Cape Dorset Airport	6.020439257409257
Thompson Airport	6.020439257409257
CFB Trenton	6.020439257409257
Timmins/Victor M. Power	6.020439257409257
Billy Bishop Toronto City Centre Airport	6.020439257409257
Tuktoyaktuk Airport	6.020439257409257
İncirlik Air Base	6.0213699922299915
Afyon Airport	6.0213699922299915
Hendrik Van Eck Airport	6.021788327228327
Goroka Airport	6.024105905483404
Madang Airport	6.024105905483404
Mount Hagen Kagamuga Airport	6.024105905483404
Gaziantep International Airport	6.024474992229991
İskenderun Airport	6.024474992229991
Konya Airport	6.024474992229991
Malatya Tulga Airport	6.024474992229991
Amasya Merzifon Airport	6.029290865245866
Hornafjörður Airport	6.029923524531023
Húsavík Airport	6.029923524531023
Ísafjörður Airport	6.029923524531023
Keflavik International Airport	6.029923524531023
Patreksfjörður Airport	6.029923524531023
Sivas Nuri Demirağ Airport	6.030132531912532
Malatya Erhaç Airport	6.030132531912532
Kayseri Erkilet Airport	6.030132531912532
Sivrihisar Airport	6.030132531912532
Tokat Airport	6.030132531912532
Godthaab / Nuuk Airport	6.030166381673881
Kangerlussuaq Airport	6.030166381673881
Thule Air Base	6.030166381673881
Akureyri Airport	6.030166381673881
Egilsstaðir Airport	6.030166381673881
Antalya International Airport	6.030594992229993
Sault Ste Marie Airport	6.031750191197691
Winnipeg / St. Andrews Airport	6.031750191197691
Reykjavik Airport	6.031923524531025
Balıkesir Merkez Airport	6.033304754134754
Bandırma Airport	6.033304754134754
Eskişehir Air Base	6.033304754134754
Adnan Menderes International Airport	6.033304754134754
Gaziemir Airport	6.033304754134754
Siglufjörður Airport	6.0371835245310255
Vestmannaeyjar Airport	6.0371835245310255
Atahualpa Airport	6.038823939948941
Km 192 Airport	6.038823939948941
Chaitén Airport	6.0397239399489395
Pichoy Airport	6.0397239399489395
Chachoán Airport	6.0397239399489395
Hacienda Clementina Airport	6.0397239399489395
Francisco De Orellana Airport	6.0397239399489395
Mariscal Lamar Airport	6.0397239399489395
Seymour Airport	6.0397239399489395
José Joaquín de Olmedo International Airport	6.0397239399489395
Gualaquiza Airport	6.0397239399489395
Eulogio Sánchez Airport	6.040298939948939
Maquehue Airport	6.040298939948939
El Tepual Airport	6.040298939948939
Hacienda La Julia Airport	6.04088393994894
Cherbourg-Maupertus Airport	6.042321306471307
Umeå Airport	6.047347677322677
Cotopaxi International Airport	6.048742273282273
Jose Maria Velasco Ibarra Airport	6.048742273282273
Dinard-Pleurtuit-Saint-Malo Airport	6.053534163614164
La Baule-Escoublac Airport	6.053534163614164
Granville Airport	6.053534163614164
Deauville-Saint-Gatien Airport	6.053534163614164
Lorient South Brittany (Bretagne Sud) Airport	6.053534163614164
La Roche-sur-Yon Airport	6.053534163614164
Dalaman International Airport	6.054055700410699
Akhisar Airport	6.054055700410699
Imsık Airport	6.054055700410699
Samandıra Air Base	6.054055700410699
Elazığ Airport	6.054055700410699
Isparta Airport	6.054373160728161
Kütahya Airport	6.054373160728161
Yalova Airport	6.054373160728161
Çardak Airport	6.054632531912533
Atatürk International Airport	6.054632531912533
Landivisiau Air Base	6.055755981795983
Caen-Carpiquet Airport	6.055755981795983
Lanvéoc-Poulmic Air Base	6.055755981795983
Diyarbakir Airport	6.0559557004107
Erzincan Airport	6.0559557004107
Cengiz Topel Airport	6.057160462315462
Quimper-Cornouaille Airport	6.0583236008436
Nantes Atlantique Airport	6.0583236008436
Erzurum International Airport	6.058365224220224
Trabzon International Airport	6.058365224220224
Van Ferit Melen Airport	6.058365224220224
Batman Airport	6.058365224220224
Le Mans-Arnage Airport	6.0595369341769345
Haguenau Airport	6.060164473859475
Saint-Dizier-Robinson (BA 113) Air Base	6.060164473859475
Çiğli Airport	6.060979754134755
Saint-Brieuc-Armor Airport	6.06169502941503
Morlaix-Ploujean Airport	6.06169502941503
Vannes-Meucon Airport	6.06169502941503
Lannion-Côte de Granit Airport	6.062685505605504
Kikwit Airport	6.0628978571428584
Bandundu Airport	6.064182857142859
Bahías de Huatulco International Airport	6.06435842046842
General Mariano Matamoros Airport	6.06435842046842
Ciudad Acuña New International Airport	6.06435842046842
Ciudad del Carmen International Airport	6.06435842046842
Nuevo Casas Grandes Airport	6.06435842046842
Saint-Nazaire-Montoir Airport	6.065397807192807
EuroAirport Basel-Mulhouse-Freiburg Airport	6.065397807192807
Colmar-Meyenheim Air Base	6.065397807192807
Dijon-Bourgogne Airport	6.065397807192807
Metz-Frescaty (BA 128) Air Base	6.065397807192807
Épinal-Mirecourt Airport	6.065397807192807
Hsinchu Air Base	6.065497302142302
Makung Airport	6.065497302142302
Chihhang Air Base	6.065497302142302
Pingtung North Airport	6.065497302142302
Taipei Songshan Airport	6.065497302142302
Taiwan Taoyuan International Airport	6.065497302142302
Wang-an Airport	6.065497302142302
Hualien Airport	6.065497302142302
Narita International Airport	6.065497302142302
Siirt Airport	6.065536652791653
Kaklıç Airport	6.065536652791653
Selçuk Efes Airport	6.065536652791653
Balti International Airport	6.065536652791653
Chişinău International Airport	6.065536652791653
Rennes-Saint-Jacques Airport	6.066136934176933
Transilvania Târgu Mureş International Airport	6.067146896991898
Timişoara Traian Vuia Airport	6.067146896991898
Les Eplatures Airport	6.067146896991898
Geneva Cointrin International Airport	6.067146896991898
Saanen Airport	6.067146896991898
Sion Airport	6.067146896991898
Alpnach Air Base	6.067146896991898
Tinson Pen Airport	6.067185404595405
General Juan N Alvarez International Airport	6.067185404595405
Del Norte International Airport	6.067185404595405
Jesús Terán Paredo International Airport	6.067185404595405
Taichung Ching Chuang Kang Airport	6.068063968808969
Tainan Airport	6.068063968808969
Bananera Airport	6.068185404595406
Coban Airport	6.068185404595406
La Aurora Airport	6.068185404595406
Retalhuleu Airport	6.068185404595406
Norman Manley International Airport	6.068588182373182
